Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
23346057,06/02/2012 10:31:00 PM,06/15/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10468,2645 MORRIS AVENUE,MORRIS AVENUE,EAST 193 STREET,EAST KINGSBRIDGE ROAD,,,ADDRESS,BRONX,,N/A,Closed,,06/15/2012 12:00:00 PM,07 BRONX,BRONX,1012808,254982,Unspecified,BRONX,,,,,,,,40.8664950875277,-73.89674905894428,"(40.8664950875277, -73.89674905894428)"
23346901,06/02/2012 10:31:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11226,1153 FLATBUSH AVENUE,FLATBUSH AVENUE,DORCHESTER ROAD,VANDERVEER PLACE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,14 BROOKLYN,BROOKLYN,996124,173222,Unspecified,BROOKLYN,,,,,,,,40.64212303620399,-73.95721413113839,"(40.64212303620399, -73.95721413113839)"
23345969,06/02/2012 10:46:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11229,2027 EAST 23 STREET,EAST 23 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,998475,158275,Unspecified,BROOKLYN,,,,,,,,40.601093183523986,-73.94877421426027,"(40.601093183523986, -73.94877421426027)"
23346047,06/02/2012 10:46:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11207,,,,,SUTTER AVENUE,VERMONT STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,06/04/2012 12:00:00 PM,05 BROOKLYN,BROOKLYN,1013846,183267,Unspecified,BROOKLYN,,,,,,,,40.669652851745276,-73.89331198417777,"(40.669652851745276, -73.89331198417777)"
23346580,06/02/2012 10:46:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11207,,,,,SUTTER AVENUE,BARBEY STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,06/04/2012 12:00:00 PM,05 BROOKLYN,BROOKLYN,1015606,183612,Unspecified,BROOKLYN,,,,,,,,40.67059374027699,-73.88696591711197,"(40.67059374027699, -73.88696591711197)"
23349868,06/02/2012 10:46:00 PM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11368,,,,,NORTHERN BOULEVARD,112 STREET,INTERSECTION,CORONA,,N/A,Closed,,06/05/2012 12:00:00 PM,03 QUEENS,QUEENS,1023658,215478,Unspecified,QUEENS,,,,,,,,40.758025996971064,-73.85775306784139,"(40.758025996971064, -73.85775306784139)"
23349449,06/02/2012 11:42:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11219,1417 44 STREET,44 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,12 BROOKLYN,BROOKLYN,988022,171043,Unspecified,BROOKLYN,,,,,,,,40.636149303386794,-73.98640947916556,"(40.636149303386794, -73.98640947916556)"
23346490,06/02/2012 11:46:00 PM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11229,2025 EAST 23 STREET,EAST 23 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,998473,158286,Unspecified,BROOKLYN,,,,,,,,40.6011233794967,-73.94878139331658,"(40.6011233794967, -73.94878139331658)"
23347161,06/02/2012 11:46:00 PM,06/16/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11220,231 68 STREET,68 STREET,MADELINE COURT,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/16/2012 12:00:00 PM,10 BROOKLYN,BROOKLYN,976675,171416,Unspecified,BROOKLYN,,,,,,,,40.63717067297015,-74.0272931527768,"(40.63717067297015, -74.0272931527768)"
23353243,06/03/2012 02:16:00 AM,06/09/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,11422,241-12 140 AVENUE,140 AVENUE,BEND,243 STREET,,,ADDRESS,ROSEDALE,,N/A,Closed,,06/09/2012 12:00:00 PM,13 QUEENS,QUEENS,1057257,181659,Unspecified,QUEENS,,,,,,,,40.6649877173151,-73.736841566132,"(40.6649877173151, -73.736841566132)"
23356535,06/03/2012 05:19:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11361,217 STREET,217 STREET,47 ROAD,47 AVENUE,,,BLOCKFACE,BAYSIDE,,N/A,Closed,,06/06/2012 12:00:00 PM,11 QUEENS,QUEENS,1049707,215269,Unspecified,QUEENS,,,,,,,,40.75729787142954,-73.76372911959643,"(40.75729787142954, -73.76372911959643)"
23350941,06/03/2012 06:55:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11233,,,,,MACON STREET,STUYVESANT AVENUE,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 BROOKLYN,BROOKLYN,1003086,188156,Unspecified,BROOKLYN,,,,,,,,40.68310148137317,-73.9320860774872,"(40.68310148137317, -73.9320860774872)"
23350734,06/03/2012 07:31:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11216,,,,,FULTON STREET,SPENCER PLACE,INTERSECTION,BROOKLYN,,N/A,Closed,,06/06/2012 12:00:00 PM,03 BROOKLYN,BROOKLYN,996897,187335,Unspecified,BROOKLYN,,,,,,,,40.680859030012435,-73.95440229089478,"(40.680859030012435, -73.95440229089478)"
23350764,06/03/2012 07:44:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11418,,,,,BABBAGE STREET,85 AVENUE,INTERSECTION,RICHMOND HILL,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,09 QUEENS,QUEENS,1029918,195080,Unspecified,QUEENS,,,,,,,,40.70200846017004,-73.83529549053762,"(40.70200846017004, -73.83529549053762)"
23351808,06/03/2012 07:46:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10026,,,,,8 AVENUE,WEST 114 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,10 MANHATTAN,MANHATTAN,996343,231877,Unspecified,MANHATTAN,,,,,,,,40.803116456400865,-73.95631961209878,"(40.803116456400865, -73.95631961209878)"
23353051,06/03/2012 07:53:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11229,1830 EAST 16 STREET,EAST 16 STREET,AVENUE R,MOORE PLACE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,996277,159813,Unspecified,BROOKLYN,,,,,,,,40.60531793552802,-73.9566867134454,"(40.60531793552802, -73.9566867134454)"
23353082,06/03/2012 07:59:00 AM,06/16/2012 12:00:00 PM,DSNY,Department of Sanitation,Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,Sidewalk,11229,1773 EAST 19 STREET,EAST 19 STREET,QUENTIN ROAD,AVENUE R,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/16/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,997003,160441,Unspecified,BROOKLYN,,,,,,,,40.60704065193066,-73.95407095703463,"(40.60704065193066, -73.95407095703463)"
23352333,06/03/2012 08:25:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,22 Weeds,Sidewalk,11414,102 STREET,102 STREET,RUSSELL STREET,BROADWAY,,,BLOCKFACE,HOWARD BEACH,,N/A,Closed,,06/05/2012 12:00:00 PM,10 QUEENS,QUEENS,1031264,178533,Unspecified,QUEENS,,,,,,,,40.65658373139112,-73.83055650642272,"(40.65658373139112, -73.83055650642272)"
23351088,06/03/2012 08:31:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11385,309 ONDERDONK AVENUE,ONDERDONK AVENUE,HART STREET,DE KALB AVENUE,,,ADDRESS,RIDGEWOOD,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,05 QUEENS,QUEENS,1007690,197546,Unspecified,QUEENS,,,,,,,,40.708863843473495,-73.915453510795,"(40.708863843473495, -73.915453510795)"
23351585,06/03/2012 08:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11249,25 RODNEY STREET,RODNEY STREET,KENT AVENUE,WYTHE AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,01 BROOKLYN,BROOKLYN,994147,195118,Unspecified,BROOKLYN,,,,,,,,40.70222506930609,-73.96430575214096,"(40.70222506930609, -73.96430575214096)"
23351961,06/03/2012 08:31:00 AM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10028,24 EAST 81 STREET,EAST 81 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/08/2012 12:00:00 PM,08 MANHATTAN,MANHATTAN,994890,222654,Unspecified,MANHATTAN,,,,,,,,40.777803673641884,-73.9615825145155,"(40.777803673641884, -73.9615825145155)"
23352208,06/03/2012 08:31:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11212,348 EAST 91 STREET,EAST 91 STREET,CLARKSON AVENUE,LENOX ROAD,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,17 BROOKLYN,BROOKLYN,1005498,178674,Unspecified,BROOKLYN,,,,,,,,40.65707005946078,-73.92341941099222,"(40.65707005946078, -73.92341941099222)"
23353094,06/03/2012 08:31:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11378,53-92 66 STREET,66 STREET,53 DRIVE,54 AVENUE,,,ADDRESS,MASPETH,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,05 QUEENS,QUEENS,1012195,204865,Unspecified,QUEENS,,,,,,,,40.72893964366011,-73.8991739088269,"(40.72893964366011, -73.8991739088269)"
23353093,06/03/2012 08:32:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11368,37-68 97 STREET,97 STREET,37 AVENUE,38 AVENUE,,,ADDRESS,CORONA,,N/A,Closed,,06/05/2012 12:00:00 PM,03 QUEENS,QUEENS,1020479,212762,Unspecified,QUEENS,,,,,,,,40.75058487289537,-73.8692425875799,"(40.75058487289537, -73.8692425875799)"
23353268,06/03/2012 08:33:00 AM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E5 Loose Rubbish,Sidewalk,10025,WEST   93 STREET,WEST   93 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,,06/08/2012 12:00:00 PM,07 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
23352866,06/03/2012 08:33:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11428,94-35 216 STREET,216 STREET,94 ROAD,JAMAICA AVENUE,,,ADDRESS,QUEENS VILLAGE,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,13 QUEENS,QUEENS,1056451,201154,Unspecified,QUEENS,,,,,,,,40.718503364127514,-73.73953788430424,"(40.718503364127514, -73.73953788430424)"
23353321,06/03/2012 08:43:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11378,59-48 60 ROAD,60 ROAD,59 PLACE,60 STREET,,,ADDRESS,MASPETH,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,05 QUEENS,QUEENS,1010077,200002,Unspecified,QUEENS,,,,,,,,40.71559832948207,-73.90683434823389,"(40.71559832948207, -73.90683434823389)"
23351909,06/03/2012 08:46:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11364,56-08 217 STREET,217 STREET,56 AVENUE,58 AVENUE,,,ADDRESS,OAKLAND GARDENS,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,11 QUEENS,QUEENS,1050151,213053,Unspecified,QUEENS,,,,,,,,40.751212238544326,-73.7621482023598,"(40.751212238544326, -73.7621482023598)"
23351152,06/03/2012 08:57:00 AM,06/03/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,10012,,,,,WASHINGTON SQUARE EAST,WEST 4 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,06/03/2012 12:00:00 PM,02 MANHATTAN,MANHATTAN,985200,205072,Unspecified,MANHATTAN,,,,,,,,40.72955189992351,-73.99657235120627,"(40.72955189992351, -73.99657235120627)"
23353040,06/03/2012 09:16:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11378,53-86 66 STREET,66 STREET,53 DRIVE,54 AVENUE,,,ADDRESS,MASPETH,,DSNY Garage,Closed,,06/06/2012 12:00:00 PM,05 QUEENS,QUEENS,1012194,204866,Unspecified,QUEENS,,,,,,,,40.72894239157328,-73.89917751268997,"(40.72894239157328, -73.89917751268997)"
23353234,06/03/2012 09:19:40 AM,06/28/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,11206,8 THROOP AVENUE,THROOP AVENUE,BROADWAY,MIDDLETON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/05/2012 12:15:32 PM,01 BROOKLYN,BROOKLYN,998391,196006,Unspecified,BROOKLYN,,,,,,,,40.704656655924836,-73.9489975967702,"(40.704656655924836, -73.9489975967702)"
23352163,06/03/2012 09:22:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,12 Dead Animals,Sidewalk,11204,,,,,BAY RIDGE PARKWAY,20 AVENUE,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,11 BROOKLYN,BROOKLYN,986536,161824,Unspecified,BROOKLYN,,,,,,,,40.61084558521064,-73.99176666103517,"(40.61084558521064, -73.99176666103517)"
23350236,06/03/2012 09:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11218,741 EAST 4 STREET,EAST 4 STREET,DITMAS AVENUE,AVENUE F,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,12 BROOKLYN,BROOKLYN,991272,170322,Unspecified,BROOKLYN,,,,,,,,40.63416833150409,-73.9747004757777,"(40.63416833150409, -73.9747004757777)"
23350711,06/03/2012 09:31:00 AM,06/16/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11226,1481 NOSTRAND AVENUE,NOSTRAND AVENUE,CHURCH AVENUE,ERASMUS STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/16/2012 12:00:00 PM,17 BROOKLYN,BROOKLYN,998265,176147,Unspecified,BROOKLYN,,,,,,,,40.65014839919132,-73.94949333911555,"(40.65014839919132, -73.94949333911555)"
23352614,06/03/2012 09:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,LIT Literature Request,Other,11691,,,,,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,,06/04/2012 06:12:00 AM,14 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23352625,06/03/2012 09:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11691,,,,,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,,06/04/2012 06:12:00 AM,14 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23352742,06/03/2012 09:31:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11374,85-32 65 ROAD,65 ROAD,WOODHAVEN BOULEVARD,FITCHETT STREET,,,ADDRESS,REGO PARK,,N/A,Closed,,06/05/2012 12:00:00 PM,06 QUEENS,QUEENS,1021964,201561,Unspecified,QUEENS,,,,,,,,40.71983471845838,-73.86394573577044,"(40.71983471845838, -73.86394573577044)"
23353148,06/03/2012 09:31:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1R Missed Recycling-All Materials,Sidewalk,11105,48-18 DITMARS BOULEVARD,DITMARS BOULEVARD,48 STREET,49 STREET,,,ADDRESS,ASTORIA,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,01 QUEENS,QUEENS,1011712,219520,Unspecified,QUEENS,,,,,,,,40.76916541253239,-73.90085673558671,"(40.76916541253239, -73.90085673558671)"
23351836,06/03/2012 09:32:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11691,,,,,,,ADDRESS,FAR ROCKAWAY,,N/A,Closed,,06/04/2012 06:12:00 AM,14 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23351013,06/03/2012 09:32:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11358,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,06/04/2012 06:12:00 AM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23353102,06/03/2012 09:32:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11358,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,06/04/2012 06:12:00 AM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23352844,06/03/2012 09:44:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,22 Weeds,Sidewalk,10312,79 MOFFETT STREET,MOFFETT STREET,PETRUS AVENUE,ARDEN AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,935579,137874,Unspecified,STATEN ISLAND,,,,,,,,40.54497431167499,-74.17512252540229,"(40.54497431167499, -74.17512252540229)"
23350648,06/03/2012 09:46:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11357,20-36 150 STREET,150 STREET,20 ROAD,21 AVENUE,,,ADDRESS,WHITESTONE,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,07 QUEENS,QUEENS,1035670,223659,Unspecified,QUEENS,,,,,,,,40.78041896556356,-73.81433213275685,"(40.78041896556356, -73.81433213275685)"
23352207,06/03/2012 09:46:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10310,27 GUINEVERE LANE,GUINEVERE LANE,CLOVE ROAD,LYCEUM COURT,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,949667,168911,Unspecified,STATEN ISLAND,,,,,,,,40.63023071292127,-74.1245915845824,"(40.63023071292127, -74.1245915845824)"
23353529,06/03/2012 09:46:00 AM,06/05/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11385,59-41 WOODBINE STREET,WOODBINE STREET,FOREST AVENUE,60 PLACE,,,ADDRESS,RIDGEWOOD,,DSNY Garage,Closed,,06/05/2012 12:00:00 PM,05 QUEENS,QUEENS,1011450,196772,Unspecified,QUEENS,,,,,,,,40.706728638017665,-73.901894583196,"(40.706728638017665, -73.901894583196)"
23350235,06/03/2012 09:47:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11233,2319 PACIFIC STREET,PACIFIC STREET,ROCKAWAY AVENUE,EASTERN PARKWAY,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,16 BROOKLYN,BROOKLYN,1009455,185371,Unspecified,BROOKLYN,,,,,,,,40.6754414467169,-73.9091328336615,"(40.6754414467169, -73.9091328336615)"
23351076,06/03/2012 09:47:00 AM,06/11/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,10301,72 NORTHERN BOULEVARD,NORTHERN BOULEVARD,RENWICK AVENUE,CYPRESS AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/11/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,954504,162565,Unspecified,STATEN ISLAND,,,,,,,,40.612829842791854,-74.10713746337555,"(40.612829842791854, -74.10713746337555)"
23351183,06/03/2012 09:49:38 AM,06/25/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,58 SKILLMAN AVENUE,SKILLMAN AVENUE,LORIMER STREET,LEONARD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/05/2012 12:15:32 PM,01 BROOKLYN,BROOKLYN,998347,199955,Unspecified,BROOKLYN,,,,,,,,40.71549579234225,-73.94914802343865,"(40.71549579234225, -73.94914802343865)"
23350714,06/03/2012 10:01:00 AM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11356,,,,,COLLEGE POINT BOULEVARD,20 AVENUE,INTERSECTION,COLLEGE POINT,,N/A,Closed,,06/07/2012 12:00:00 PM,07 QUEENS,QUEENS,1026916,224103,Unspecified,QUEENS,,,,,,,,40.78168421855069,-73.84593827490423,"(40.78168421855069, -73.84593827490423)"
23351137,06/03/2012 10:01:00 AM,06/18/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11218,,,,,CLARA STREET,36 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,06/18/2012 12:00:00 PM,12 BROOKLYN,BROOKLYN,988386,173383,Unspecified,BROOKLYN,,,,,,,,40.64257194039245,-73.98509655230221,"(40.64257194039245, -73.98509655230221)"
23351109,06/03/2012 10:16:00 AM,06/06/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,10065,428 EAST 66 STREET,EAST 66 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/06/2012 12:00:00 PM,08 MANHATTAN,MANHATTAN,995885,217499,Unspecified,MANHATTAN,,,,,,,,40.76365329027709,-73.95799882700696,"(40.76365329027709, -73.95799882700696)"
23351540,06/03/2012 10:16:00 AM,06/16/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,11230,1407 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,CARY COURT,AVENUE K,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/16/2012 12:00:00 PM,14 BROOKLYN,BROOKLYN,994006,166307,Unspecified,BROOKLYN,,,,,,,,40.62314541396874,-73.96485596710701,"(40.62314541396874, -73.96485596710701)"
23352183,06/03/2012 10:16:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11223,2138 WEST 7 STREET,WEST 7 STREET,AVENUE U,LAKE PLACE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,990264,156244,Unspecified,BROOKLYN,,,,,,,,40.59552787517327,-73.97834473221567,"(40.59552787517327, -73.97834473221567)"
23352206,06/03/2012 10:16:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10314,160 SOUTH GANNON AVENUE,SOUTH GANNON AVENUE,MOUNTAINVIEW AVENUE,GANSEVOORT BOULEVARD,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/04/2012 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,949049,160892,Unspecified,STATEN ISLAND,,,,,,,,40.608217814417536,-74.12677622829032,"(40.608217814417536, -74.12677622829032)"
23353039,06/03/2012 10:16:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10462,2300 GLEBE AVENUE,GLEBE AVENUE,GLOVER STREET,PARKER STREET,,,ADDRESS,BRONX,,N/A,Closed,,06/04/2012 12:00:00 PM,10 BRONX,BRONX,1025573,244464,Unspecified,BRONX,,,,,,,,40.837575815356,-73.85066233442187,"(40.837575815356, -73.85066233442187)"
23351988,06/03/2012 10:18:10 AM,08/08/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11211,236 SOUTH FIRST STREET,SOUTH FIRST STREET,ROEBLING STREET,HAVEMEYER STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/07/2012 02:50:09 PM,01 BROOKLYN,BROOKLYN,995938,198857,Unspecified,BROOKLYN,,,,,,,,40.71248555526432,-73.95783989149555,"(40.71248555526432, -73.95783989149555)"
23351087,06/03/2012 10:46:00 AM,06/04/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,11414,163-19 98 STREET,98 STREET,163 AVENUE,164 AVENUE,,,ADDRESS,HOWARD BEACH,,N/A,Closed,,06/04/2012 12:00:00 PM,10 QUEENS,QUEENS,1030472,177112,Unspecified,QUEENS,,,,,,,,40.65268757360385,-73.83342069151458,"(40.65268757360385, -73.83342069151458)"
